datetime_utc,time,open,high,low,close,Growth Arrow,VIX,Global Bottom,Local Bottom,Infl Osc (Hist),Infl Oscillator,Infl Signal,Risk Oscillator,Risk Signal,Macro Infl (C-BEI),Macro Risk (VIX),Macro Base,β Pure (×1000),β Risk (×1000),Pure Hedge Signal,Risk Contamination,VIX Short,VIX Long,USDJPY Flash Z,ES Flash Z,VIX Flash Z
2026-06-27T19:30:00Z,1782588600,60298.5,60301,60050,60149.9,48,18.4,0,0,1,1,0.2686733421436428,-11,-13.248516692034084,-592.5388079638788,-409.2284613119564,-500,-63.46832034332534,-625.4640987643545,0,0,19.35,19.95,0.03807748583844607,0.08188132137164192,-0.06653885895213196
2026-06-27T20:00:00Z,1782590400,60149.9,60283.4,60141.7,60242.8,48,18.4,0,0,1,1,0.4149386737149142,-11,-12.798813353627267,-592.470084504775,-409.2339520357286,-500,-63.468320352601,-625.4640986934688,0,0,19.35,19.95,0.054286646764269544,0.0906110528442866,-0.07878886695942262
2026-06-27T20:30:00Z,1782592200,60242.7,60275.3,60223.2,60272.8,48,18.4,0,0,1,1,0.5319509389719314,-10,-12.239050682901814,-592.4008310831674,-409.2399581483376,-500,-63.46832035878477,-625.4640986462118,0,0,19.35,19.95,0.07349622743128874,0.08898325096251238,-0.07585497750959108
2026-06-27T21:00:00Z,1782594000,60272.8,60443.3,60272.8,60424.5,48,18.4,0,0,1,1,0.6255607511775451,-9,-11.591240546321451,-592.331045213466,-409.24647431536596,-500,-63.4683203629073,-625.464098614707,0,0,19.35,19.95,0.07596466694201129,0.08873072326413715,-0.08500027296189377
2026-06-27T21:30:00Z,1782595800,60424.5,60469.8,60108.9,60173.4,48,18.4,0,0,2,2,0.900448600942036,-9,-11.072992437057161,-592.2607244116659,-409.25349533393717,-500,-63.46832036565564,-625.464098593704,0,0,19.35,19.95,0.07861427989043872,0.08911018757991701,-0.08500027296189377
2026-06-27T22:00:00Z,1782597600,60173.4,60173.4,59819.8,60105.2,48,18.4,0,0,2,2,1.1203588807536289,-9,-10.65839394964573,-592.1898661439752,-409.2610164053702,-500,-63.46832036748787,-625.4640985797018,0,0,19.35,19.95,0.08144618625440152,0.09820030979892957,-0.09301146585496867
2026-06-27T22:30:00Z,1782599400,60105.2,60230,60096.8,60204.3,48,18.4,0,0,2,2,1.2962871046029032,-8,-10.126715159716584,-592.1184681480756,-409.2690329029754,-500,-63.468320368709364,-625.4640985703671,0,0,19.35,19.95,0.08428250239635617,0.08829944716743186,-0.09003689797562713
2026-06-27T23:00:00Z,1782601200,60204.3,60303.2,59913.9,59962.7,48,18.4,0,0,2,2,1.4370296836823226,-8,-9.701372127773267,-592.0465281050308,-409.27753955100343,-500,-63.46832036952368,-625.464098564144,0,0,19.35,19.95,0.08271502652796137,0.0879182503237471,-0.096194061084113
2026-06-27T23:30:00Z,1782603000,59962.8,60071.3,59937.9,60000.3,48,18.4,0,0,3,3,1.7496237469458582,-7,-9.161097702218614,-591.974043203172,-409.2865313852661,-500,-63.46832037006657,-625.4640985599951,0,0,19.35,19.95,0.07807110604849828,0.09530635074217705,-0.1023840638754327
2026-06-28T00:00:00Z,1782604800,60000.4,60165.8,59983.3,60141.8,48,18.4,0,0,3,3,1.9996989975566866,-7,-8.72887816177489,-591.9010105207478,-409.2960039067093,-500,-63.468320370428486,-625.4640985572294,0,0,19.35,19.95,0.0775463504295912,0.08969921534789568,-0.10238406387543268
2026-06-28T00:30:00Z,1782606600,60141.9,60168.7,60057.1,60125.1,48,18.4,0,0,3,3,2.1997591980453493,-6,-8.183102529419912,-591.8274275832198,-409.305952925887,-500,-63.468320370669765,-625.4640985553856,0,0,19.35,19.95,0.07580565688939578,0.07920734502434101,-0.09650632752340599
2026-06-28T01:00:00Z,1782608400,60125.1,60217.2,59950,60181.1,48,18.4,0,0,4,4,2.5598073584362795,-6,-7.74648202353593,-591.7532940769371,-409.3163736231344,-500,-63.468320370830625,-625.4640985541563,0,0,19.35,19.95,0.07972099140761846,0.08771889367914129,-0.10275386216499878
2026-06-28T01:30:00Z,1782610200,60181,60256.8,60159.8,60193,48,18.4,0,0,4,4,2.8478458867490235,-6,-7.397185618828744,-591.6786070918386,-409.3272623651592,-500,-63.46832037093786,-625.4640985533367,0,0,19.35,19.95,0.0832834202566629,0.0826711500861099,-0.09403079260494998
2026-06-28T02:00:00Z,1782612000,60193.1,60314.3,60017.2,60087.2,48,18.4,0,0,4,4,3.0782767093992187,-5,-6.9177484950629955,-591.6033625389231,-409.3386140790819,-500,-63.468320371009355,-625.4640985527903,0,0,19.35,19.95,0.09495208151325882,0.08049799424714378,-0.08810834262051769
2026-06-28T02:30:00Z,1782613800,60087.2,60156.2,60066.4,60121.2,48,18.4,0,0,5,5,3.462621367519375,-5,-6.534198796050396,-591.5275586133266,-409.3504248793655,-500,-63.46832037105701,-625.4640985524261,0,0,19.35,19.95,0.10346074332666463,0.08258377453095085,-0.08511932377761448
2026-06-28T03:00:00Z,1782615600,60121.2,60249.9,60121.2,60229.3,48,18.4,0,0,5,5,3.7700970940155,-4,-6.027359036840317,-591.45119225707,-409.36269142347487,-500,-63.468320371088794,-625.4640985521834,0,0,19.35,19.95,0.11402697251003116,0.07864295436405183,-0.08212990605678959
2026-06-28T03:30:00Z,1782617400,60229.4,60250.4,60128.2,60169.5,48,18.4,0,0,5,5,4.0160776752124,-4,-5.621887229472254,-591.3742614127186,-409.3754105029264,-500,-63.46832037110997,-625.4640985520215,0,0,19.35,19.95,0.1142070254421456,0.05478062428107671,-0.0568410973770094
2026-06-28T04:00:00Z,1782619200,60169.5,60205.4,60105.7,60172.6,48,18.4,0,0,6,6,4.41286214016992,-4,-5.297509783577803,-591.2967629060518,-409.38857718602947,-500,-63.4683203711241,-625.4640985519136,0,0,19.35,19.95,0.11492952266284794,0.03682669497487581,-0.03882148639719189
2026-06-28T04:30:00Z,1782621000,60172.5,60172.6,60060,60108.1,48,18.4,0,0,6,6,4.730289712135936,-3,-4.838007826862243,-591.2186939590395,-409.40218731531525,-500,-63.46832037113351,-625.4640985518416,0,0,19.35,19.95,0.10784795803920444,0.005445971023428203,-0.004187135950363824
2026-06-28T05:00:00Z,1782622800,60108,60112.3,59714.8,59802.7,48,18.4,0,0,6,6,4.984231769708749,-3,-4.470406261489794,-591.1400525661439,-409.4162384705422,-500,-63.46832037113978,-625.4640985517937,0,0,19.35,19.95,0.09120163385502542,-0.025720788981010715,0.03547145944093274
2026-06-28T05:30:00Z,1782624600,59802.7,59987.2,59760.1,59956.6,48,18.4,0,0,7,7,5.387385415766999,-2,-3.976325009191835,-591.060837406508,-409.43072698386885,-500,-63.468320371143975,-625.4640985517617,0,0,19.35,19.95,0.060110398171906325,-0.04733581846461601,0.06757299106909824
2026-06-28T06:00:00Z,1782626400,59956.6,59997.4,59772.9,59900,48,18.4,0,0,7,7,5.709908332613599,-2,-3.581060007353468,-590.9810467134416,-409.4456489891295,-500,-63.46832037114676,-625.4640985517403,0,0,19.35,19.95,0.022929407868372217,-0.06222400520967582,0.0927352708914408
2026-06-28T06:30:00Z,1782628200,59899.9,60020,59893.6,59970,48,18.4,0,0,7,7,5.96792666609088,-2,-3.2648480058827745,-590.900678167703,-409.4610024658857,-500,-63.46832037114862,-625.4640985517261,0,0,19.35,19.95,-0.015635216242251896,-0.07593057732214731,0.13036531804040075
2026-06-28T07:00:00Z,1782630000,59970,60165.8,59965.8,60075.9,48,18.4,0,0,8,8,6.374341332872704,-1,-2.8118784047062197,-590.8197304703689,-409.4767834027641,-500,-63.46832037114986,-625.4640985517167,0,0,19.35,19.95,-0.05823964309843182,-0.07098424697586486,0.13543896252753884
2026-06-28T07:30:00Z,1782631800,60076,60247.1,60073.4,60192.5,48,18.4,0,0,8,8,6.699473066298163,-1,-2.449502723764976,-590.7382021787712,-409.4929894776174,-500,-63.46832037115069,-625.4640985517103,0,0,19.35,19.95,-0.1164998877787063,-0.06879606920140773,0.14410989213366943
2026-06-28T08:00:00Z,1782633600,60192.4,60227,60109.5,60196.5,48,18.4,0,0,8,8,6.95957845303853,-1,-2.159602179011981,-590.6560911175868,-409.5096171536452,-500,-63.46832037115124,-625.4640985517061,0,0,19.35,19.95,-0.10982653499053288,-0.06661209652756749,0.15294166771932616
2026-06-28T08:30:00Z,1782635400,60196.4,60543.3,60196.4,60340.1,48,18.4,0,0,9,9,7.3676627624308235,0,-1.7276817432095846,-590.5733940632463,-409.52666327947213,-500,-63.468320371151606,-625.4640985517034,0,0,19.35,19.95,-0.08179677527972179,-0.050085449164414486,0.1415421456443847
2026-06-28T09:00:00Z,1782637200,60340.1,60444,60263.4,60303.1,48,18.4,0,0,9,9,7.6941302099446585,0,-1.3821453945676676,-590.4901095527557,-409.5441247339511,-500,-63.468320371151854,-625.4640985517015,0,0,19.35,19.95,-0.06460162297073821,-0.024538903954058958,0.11757768218052142
2026-06-28T09:30:00Z,1782639000,60303.1,60386.9,60223.1,60230,48,18.4,0,0,9,9,7.955304167955727,1,-0.905716315654134,-590.4062365445204,-409.5619995523697,-500,-63.46832037115202,-625.4640985517003,0,0,19.35,19.95,-0.05938747790265302,-0.0035729519163956204,0.1012029576887724
2026-06-28T10:00:00Z,1782640800,60230,60271.8,60037,60079.4,48,18.4,0,0,10,10,8.36424333436458,1,-0.5245730525233072,-590.3217705812748,-409.5802847080319,-500,-63.46832037115213,-625.4640985516994,0,0,19.35,19.95,-0.047944177490861196,0.02093382605768807,0.07242289425692591
2026-06-28T10:30:00Z,1782642600,60079.5,60150,60046,60138.5,48,18.4,0,0,10,10,8.691394667491664,1,-0.21965844201864576,-590.2367096064314,-409.59897584199354,-500,-63.4683203711522,-625.4640985516988,0,0,19.35,19.95,-0.07631367169462218,0.022320622918405024,0.07707103362950765
2026-06-28T11:00:00Z,1782644400,60138.4,60346,60091.4,60288.6,48,18.4,0,0,10,10,8.953115733993332,2,0.2242732463850834,-590.1510519059492,-409.6180720850983,-500,-63.468320371152245,-625.4640985516985,0,0,19.35,19.95,-0.12450921763549698,0.008247703892975375,0.09720990365802802
2026-06-28T11:30:00Z,1782646200,60288.5,60351.3,60228.6,60314.9,48,18.4,0,0,11,11,9.362492587194666,2,0.5794185971080668,-590.0647955242111,-409.63756911081833,-500,-63.468320371152274,-625.4640985516983,0,0,19.35,19.95,-0.1599555771337449,-0.008597091128402479,0.10712131135904988
2026-06-28T12:00:00Z,1782648000,60315,60379.8,60161.2,60314.6,48,18.4,0,0,11,11,9.689994069755732,2,0.8635348776864534,-589.9779384266342,-409.6574647352214,-500,-63.468320371152295,-625.464098551698,0,0,19.35,19.95,-0.16712131910545433,-0.026314941308963866,0.11199782002347715
2026-06-28T12:30:00Z,1782649800,60314.7,60435.8,60174.6,60270,48,18.4,0,0,12,12,10.151995255804586,3,1.2908279021491627,-589.8904802546558,-409.6777558318336,-500,-63.46832037115231,-625.4640985516979,0,0,19.35,19.95,-0.1554560693097097,-0.04189359602130359,0.13118069531687152
2026-06-28T13:00:00Z,1782651600,60269.9,60269.9,59934.3,60097.6,48,18.4,0,0,12,12,10.521596204643668,3,1.6326623217193301,-589.8024195805634,-409.69844097384686,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.1448783033061433,-0.04335800188178163,0.12211456394543892
2026-06-28T13:30:00Z,1782653400,60097.6,60160.7,60012.2,60044.5,48,18.4,0,0,12,12,10.817276963714935,4,2.106129857375464,-589.7137563146126,-409.7195175564312,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.12306345675539135,-0.04262862784813586,0.10879593837353282
2026-06-28T14:00:00Z,1782655200,60044.6,60228.5,60003.6,60130.1,48,18.4,0,0,13,13,11.253821570971947,4,2.4849038859003714,-589.6244866696821,-409.7409813706346,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.10202703551219669,-0.03577935712575118,0.0952084373359098
2026-06-28T14:30:00Z,1782657000,60130.2,60170,59983,59995.3,48,18.4,0,0,13,13,11.603057256777557,4,2.787923108720297,-589.5346074687733,-409.7628334041573,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.0843704352783038,-0.03743017977650651,0.10889161574624218
2026-06-28T15:00:00Z,1782658800,59995.3,60103.2,59852,60008.6,48,18.4,0,0,14,14,12.082445805422045,5,3.2303384869762377,-589.444115884806,-409.785072127913,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.0709446776344429,-0.04148839608695739,0.1263873656006945
2026-06-28T15:30:00Z,1782660600,60008.6,60070.1,59781.8,59849.9,48,18.4,0,0,14,14,12.465956644337636,5,3.58427078958099,-589.3529886224604,-409.8076967168544,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.0667698575578861,-0.03069227545933946,0.12148736592524001
2026-06-28T16:00:00Z,1782662400,59850,59915.7,59645,59741.3,48,18.4,0,0,14,14,12.772765315470108,5,3.867416631664792,-589.261220812905,-409.830706250388,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.08908357661741494,0.001769393674947226,0.09939701735762993
2026-06-28T16:30:00Z,1782664200,59741.3,59768.3,59550,59655.9,48,18.4,0,0,15,15,13.218212252376087,6,4.293933305331834,-589.168812237956,-409.85409759067136,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.06936642254130736,0.020145687930468704,0.09430975907831465
2026-06-28T17:00:00Z,1782666000,59655.9,59821.9,59523,59567.7,48,18.4,0,0,15,15,13.57456980190087,6,4.6351466442654665,-589.0757604531607,-409.877870170306,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.06936642254130736,0.07288839461533723,0.051700385558032524
2026-06-28T17:30:00Z,1782667800,59567.8,59615,59366.6,59557.3,48,18.4,0,0,15,15,13.859655841520695,6,4.908117315412373,-588.9820632095268,-409.90202048353467,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.06383595475285148,0.16477170704459607,-0.027217421951254338
2026-06-28T18:00:00Z,1782669600,59557.3,59678.8,59544.8,59579.2,48,18.4,0,0,15,15,14.087724673216556,7,5.326493852329898,-588.8877315879072,-409.9265468081347,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,-0.023900949873245616,0.2026805579878332,-0.08930451891018124
2026-06-28T18:30:00Z,1782671400,59579.1,59649.4,59466.9,59580.7,48,18.4,0,0,15,15,14.270179738573244,7,5.6611950818639185,-588.7927555340967,-409.9514460448644,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,0.049766686321989835,0.21582233834486275,-0.12441703470311508
2026-06-28T19:00:00Z,1782673200,59580.7,59584.2,59407.6,59520,48,18.4,0,0,15,15,14.416143790858595,7,5.928956065491135,-588.6971275864925,-409.97671669942747,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,0.060914488593909126,0.25303856363501614,-0.2058599309593243
2026-06-28T19:30:00Z,1782675000,59520,59658.2,59224.6,59451.4,48,18.4,0,0,15,15,14.532915032686876,7,6.143164852392908,-588.6008597832267,-410.0023560666955,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,0.1655751174750968,0.24126763949499494,-0.2383838360767288
2026-06-28T20:00:00Z,1782676800,59451.3,59747.7,59443.8,59693.5,48,18.4,0,0,16,16,14.826332026149501,8,6.514531881914326,-588.5039499266636,-410.0283616545466,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,0.24483941938394296,0.2191240684609146,-0.23838383607672858
2026-06-28T20:30:00Z,1782678600,59693.5,59701.5,59606.3,59634,48,18.4,0,0,16,16,15.061065620919601,8,6.811625505531461,-588.4063958306967,-410.05473250092183,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,0.24483941938394285,0.2003031274625532,-0.2270105258462811
2026-06-28T21:00:00Z,1782680400,59634.1,59720.1,59623,59680.9,48,18.4,0,0,16,16,15.248852496735681,8,7.0493004044251695,-588.308195320984,-410.0814668848922,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,2.4003634953271398,0.17723679974145573,-0.2073319900661314
2026-06-28T21:30:00Z,1782682200,59681,59773.8,59300,59418.1,48,18.4,0,0,16,16,15.399081997388546,9,7.439440323540135,-588.2093462351821,-410.10856312151805,-500,-63.46832037115232,-625.4640985516978,0,0,19.35,19.95,6.455257214929284,0.16218514970232323,-0.20733199006613118
2026-06-28T22:00:00Z,1782684000,59418.1,59883.2,59121.8,59356,48,18.4,0,0,16,16,15.519265597910836,9,7.751552258832108,-588.1163922019086,-410.2170932064072,-500,-63.46832037115232,-625.4640985516978,0,0,18.95,19.74,5.47992418926543,6.812975059027288,-7.179442606794983
2026-06-28T22:30:00Z,1782685800,59356.1,59433.8,58888,59040.1,48,18.4,0,0,16,16,15.615412478328668,9,8.001241807065686,-588.020851214979,-410.3300474615994,-500,-63.46832037115232,-625.4640985516978,0,0,18.95,19.75,4.927966460356047,5.9275555842082825,-6.019977987112817
2026-06-28T23:00:00Z,1782687600,59040,59560,58975,59508.4,48,18.4,0,0,16,16,15.692329982662935,9,8.200993445652548,-587.9266591321066,-410.44836059111435,-500,-63.46832037115232,-625.4640985516978,0,0,18.9,19.71,4.566075657474622,6.4205593213784695,-5.569772447911791
2026-06-28T23:30:00Z,1782689400,59508.3,59820.4,59496.4,59550.2,48,18.4,0,0,16,16,15.753863986130348,10,8.56079475652204,-587.8306109037302,-410.5584137752735,-500,-63.46832037115232,-625.4640985516978,0,0,18.93,19.72,3.163751215020317,5.280727071263434,-4.591231019382286
2026-06-29T00:00:00Z,1782691200,59550.2,59673.3,59165.3,59181,48,18.4,0,0,16,16,15.803091188904279,10,8.848635805217631,-587.7369376944994,-410.6404474908574,-500,-63.46832037115232,-625.4640985516978,0,0,19.15,19.88,-1.2062482929723426,2.5648979534702487,-2.085632633083071
2026-06-29T00:30:00Z,1782693000,59181,59678.1,58978.2,59637.3,48,18.4,0,0,16,16,15.842472951123423,10,9.078908644174104,-587.6381279999003,-410.7367992271728,-500,-63.46832037115232,-625.4640985516978,0,0,19.05,19.81,-1.515122946301481,0.18317884688001368,1.4136289365018748
2026-06-29T01:00:00Z,1782694800,59637.3,59674.3,59204.5,59276.3,48,18.4,0,0,16,16,15.873978360898738,11,9.463126915339284,-587.5407516688113,-410.82843012357955,-500,-63.46832037115232,-625.4640985516978,0,0,19.1,19.85,-1.3065894075791051,-0.7931807285918406,1.9593614472019945
2026-06-29T01:30:00Z,1782696600,59276.3,59551.7,59170.5,59413,48,18.4,0,0,16,16,15.89918268871899,11,9.770501532271428,-587.4424075766332,-410.9422649911436,-500,-63.46832037115232,-625.4640985516978,0,0,19.05,19.85,-0.3812490433080892,-1.3924101608427852,1.9104039111597475
2026-06-29T02:00:00Z,1782698400,59413,59576.8,58850,59522.8,48,18.4,0,0,17,17,16.119346150975193,11,10.016401225817143,-587.3416339095752,-411.04372207167165,-500,-63.46832037115232,-625.4640985516978,0,0,19.05,19.82,-1.6799297361011456,-1.0023642609877579,1.5272714123744209
2026-06-29T02:30:00Z,1782700200,59522.8,59788,59477,59731.7,48,18.4,0,0,17,17,16.295476920780153,11,10.213120980653715,-587.2407843656426,-411.1503142656864,-500,-63.46832037115232,-625.4640985516978,0,0,19.02,19.8,0.7200896089373805,1.6449482636553951,-1.2985667989509935
2026-06-29T03:00:00Z,1782702000,59731.8,60219.4,59731.8,60151.7,48,18.4,0,0,17,17,16.436381536624122,12,10.570496784522971,-587.1379523474882,-411.2530751633306,-500,-63.46832037115232,-625.4640985516978,0,0,19.01,19.78,0.5306642204918911,0.4419057409300969,-0.28405028135763194
2026-06-29T03:30:00Z,1782703800,60151.8,60188,59846.6,60019.8,48,18.4,0,0,17,17,16.549105229299297,12,10.856397427618377,-587.0351782971206,-411.3517609970604,-500,-63.46832037115232,-625.4640985516978,0,0,19.01,19.77,1.1441604929698588,1.9464825319314838,-0.8335939084464923
2026-06-29T04:00:00Z,1782705600,60019.9,60031.5,59810.5,59931.7,48,18.4,0,0,17,17,16.639284183439436,12,11.085117942094701,-586.9327559801997,-411.45090732361643,-500,-63.46832037115232,-625.4640985516978,0,0,19,19.76,0.7716913456336691,0.3536004566219344,-0.3797843512763452
2026-06-29T04:30:00Z,1782707400,59931.8,59939.8,59717,59806.2,48,18.4,0,0,17,17,16.71142734675155,12,11.26809435367576,-586.8326945692031,-411.54552703334605,-500,-63.46832037115232,-625.4640985516978,0,0,19.02,19.77,2.0512489659911806,-0.012209586970815684,-0.1512358087474106
2026-06-29T05:00:00Z,1782709200,59806.2,59839.9,59360.3,59662.2,48,18.4,0,0,17,17,16.76914187740124,13,11.614475482940609,-586.7324272579755,-411.6497403388512,-500,-63.46832037115232,-625.4640985516978,0,0,19,19.77,0.37457070724704533,-0.014573988327002968,-0.036746164949796
2026-06-29T05:30:00Z,1782711000,59662.1,60088,59616.5,60082.7,48,18.4,0,0,17,17,16.81531350192099,13,11.891580386352487,-586.6302826159066,-411.7655595725997,-500,-63.46832037115232,-625.4640985516978,0,0,18.88,19.67,0.8440504817981149,1.0311388338089529,-1.2537163726045415
2026-06-29T06:00:00Z,1782712800,60082.7,60325,60056.9,60140.4,48,18.4,0,0,17,17,16.85225080153679,13,12.11326430908199,-586.5259515121165,-411.89129540505013,-500,-63.46832037115232,-625.4640985516978,0,0,18.86,19.67,1.5928206817253356,-0.20887362268099344,-1.4456608185498878
2026-06-29T06:30:00Z,1782714600,60140.4,60180,60022.2,60051,48,18.4,0,0,17,17,16.881800641229432,13,12.290611447265592,-586.4206281311758,-412.01301844871944,-500,-63.46832037115232,-625.4640985516978,0,0,18.85,19.65,-1.157153445202376,-0.05595815211714888,-1.4156930893025603
2026-06-29T07:00:00Z,1782716400,60051.1,60162.5,59900.7,60072.1,48,18.4,0,0,17,17,16.905440512983546,14,12.632489157812474,-586.3137544667272,-412.13611801876635,-500,-63.46832037115232,-625.4640985516978,0,0,18.8,19.6,-1.2242082110705683,0.5808526169406627,-2.1089247384420404
2026-06-29T07:30:00Z,1782718200,60072.2,60110.8,59998.9,59998.9,48,18.4,0,0,17,17,16.924352410386838,14,12.905991326249978,-586.2073120994969,-412.2595995595024,-500,-63.46832037115232,-625.4640985516978,0,0,18.8,19.6,0.6836156794969123,0.6223549336338999,-1.843460444828409
2026-06-29T08:00:00Z,1782720000,59998.9,60070.1,59781.8,59803,48,18.4,0,0,17,17,16.93948192830947,14,13.124793060999982,-586.1003278353528,-412.39404614779204,-500,-63.46832037115232,-625.4640985516978,0,0,18.75,19.57,1.49986347324706,-0.3810815198192721,-1.0937851356092045
2026-06-29T08:30:00Z,1782721800,59802.8,59927.6,59712.8,59806.9,48,18.4,0,0,17,17,16.951585542647575,15,13.499834448799986,-585.996048390255,-412.51824930579414,-500,-63.46832037115232,-625.4640985516978,0,0,18.8,19.6,0.23242968481430945,-0.20188748069739193,-0.34926972164459247
2026-06-29T09:00:00Z,1782723600,59806.9,60089.1,59750.1,59906,48,18.4,0,0,18,18,17.16126843411806,15,13.799867559039988,-585.8909962774317,-412.6428153978312,-500,-63.46832037115232,-625.4640985516978,0,0,18.8,19.6,2.9988082276936243,0.890241080017198,-0.23866812491772033
2026-06-29T09:30:00Z,1782725400,59906,60050,59856.2,60031.3,48,18.4,0,0,18,18,17.329014747294448,15,14.039894047231991,-585.7889500454902,-412.79336504803496,-500,-63.46832037115232,-625.4640985516978,0,0,18.75,19.6,3.187480921836072,0.14170705795084715,-0.2348090632105676
2026-06-29T10:00:00Z,1782727200,60031.3,60287.1,60031.3,60191.2,48,18.4,0,0,18,18,17.46321179783556,15,14.231915237785593,-585.684922081022,-412.9555444467957,-500,-63.46832037115232,-625.4640985516978,0,0,18.7,19.57,1.7325319850327074,0.5681986518977661,-0.7523417194752764
2026-06-29T10:30:00Z,1782729000,60191.3,60195.9,60037,60062.4,48,18.4,0,0,18,18,17.570569438268446,16,14.585532190228474,-585.5802142266464,-413.13466057577955,-500,-63.46832037115232,-625.4640985516978,0,0,18.65,19.55,-0.03171430490435417,0.6843435329994522,-0.7428308402374214
2026-06-29T11:00:00Z,1782730800,60062.3,60075.9,59850.2,59965.8,48,18.4,0,0,18,18,17.65645555061476,16,14.868425752182779,-585.4761219042234,-413.29935607284466,-500,-63.46832037115232,-625.4640985516978,0,0,18.65,19.52,-0.921913415134624,0.7491744993732453,-1.2424675493239974
2026-06-29T11:30:00Z,1782732600,59965.7,60193.2,59770.4,59927.2,48,18.4,0,0,18,18,17.725164440491806,16,15.094740601746222,-585.3695242778398,-413.4325838800743,-500,-63.46832037115232,-625.4640985516978,0,0,18.7,19.51,-1.6690711567904282,0.25826659462527995,-0.7070085767653893
2026-06-29T12:00:00Z,1782734400,59927.2,60758.3,59552.6,60412.2,48,18.4,0,0,18,18,17.780131552393446,16,15.275792481396978,-585.2625139701305,-413.60005065074955,-500,-63.46832037115232,-625.4640985516978,0,0,18.59,19.46,-0.19701333598534196,0.7808112345537952,-1.3109863676374738
2026-06-29T12:30:00Z,1782736200,60412.3,60438.8,59749,59923.5,48,18.4,0,0,18,18,17.824105241914758,16,15.420633985117583,-585.153517826146,-413.7561612051275,-500,-63.46832037115232,-625.4640985516978,0,0,18.65,19.5,0.27603855001966254,0.06429691496512716,-0.1639754238419346
2026-06-29T13:00:00Z,1782738000,59923.5,60313,59923.5,59950.1,48,18.4,0,0,18,18,17.859284193531806,17,15.736507188094066,-585.0453112627566,-413.9127908666802,-500,-63.46832037115232,-625.4640985516978,0,0,18.65,19.5,2.084490971146458,-1.2392241572266562,0.35733781797408376
2026-06-29T13:30:00Z,1782739800,59950,60253.3,59302.8,59559.3,48,18.4,0,0,18,18,17.887427354825444,17,15.989205750475254,-584.9249819966766,-414.06870707586546,-500,-63.46832037115232,-625.4640985516978,0,0,18.7,19.55,3.674851447349245,-0.6796668245871583,0.8720179080872068
2026-06-29T14:00:00Z,1782741600,59559.4,59575,58988,59481.6,48,18.4,0,0,18,18,17.909941883860355,17,16.191364600380204,-584.7551395447708,-414.16856060841593,-500,-63.46832037115232,-625.4640985516978,0,0,18.8,19.55,2.2794820625275856,-1.6752155865923124,1.3676284399094856
2026-06-29T14:30:00Z,1782743400,59481.6,59689.6,59221.2,59444,48,18.4,0,0,18,18,17.927953507088283,17,16.353091680304164,-584.5766299528116,-414.3005595065552,-500,-63.46832037115232,-625.4640985516978,0,0,18.6,19.4,1.0514240238548807,-0.06290374335714823,0.4399690460278002
2026-06-29T15:00:00Z,1782745200,59444.1,59475,59067.6,59470.4,48,18.4,0,0,18,18,17.942362805670626,18,16.68247334424333,-584.3815496776742,-414.4050835542838,-500,-63.46832037115232,-625.4640985516978,0,0,18.6,19.35,0.9053159427357499,-0.016135622803291453,-0.17471949321926147
2026-06-29T15:30:00Z,1782747000,59470.4,59939.2,59470.4,59800.2,48,18.4,0,0,18,18,17.953890244536503,18,16.945978675394663,-584.1581810169878,-414.5401756218606,-500,-63.46832037115232,-625.4640985516978,0,0,18.5,19.3,-0.06902836589118425,1.4448613163987423,-1.1842899282059611
2026-06-29T16:00:00Z,1782748800,59800.3,59925.3,59562.6,59583.6,48,18.4,0,0,23,23,18.9631121956292,19,17.356782940315732,-583.9606159560519,-414.6767974449924,-500,-59.76845227451329,-624.2139957265549,0,0,18.45,19.25,-1.092298494036096,1.151359237748774,-2.1288673701881438
2026-06-29T16:30:00Z,1782750600,59583.6,59999,59583.6,59870.9,48,18.4,0,0,26,26,20.37048975650336,19,17.685426352252584,-583.7341196319179,-414.81372310743734,-500,-57.3018735434206,-623.3805938431262,0,0,18.45,19.25,0.286124155818629,2.267258796681871,-2.9403980055536154
